รายวิชาเพิ่มเติม ม.6  2/2568,,"  หมายเหตุ :  1.  นักเรียนต้องอ่านเงื่อนไขของบางรายวิชาให้ชัดเจน และห้ามลงทะเบียนเรียนซ้ำในรายวิชาที่เคยเรียนมาแล้วในช่วง ม.4-6
ศ30235,การปฏิบัติกลองไทยสร้างสรรค์,1,2,"ศึกษาเกี่ยวกับการบรรเลงเครื่องประกอบจังหวะ เครื่องหนังไทยศึกษาหน้าทับพื้นฐานและหน้าทับพิเศษ ได้แก่ ลาว, พม่า, เขมร แขก, มอญ, ตะลุง และจีนการบรรเลงเพลงสำเนียงต่าง ๆ และแนวทางหลักการสร้างสรรค์หน้าทับกลอง ผ่านกระบวนเรียนรู้จากการสาธิต และการเรียนรู้แบบมีส่วนร่วม เพื่อให้นักเรียนได้รับประสบการณ์จริงคิดสร้างสรรค์รูปแบบการบรรเลงกลองสำหรับประกอบการแสดง และการนำไปประยุกต์ใช้ ",อ.ภูวิศ,1,ทุกกลุ่ม,2,,,,,,,,,,,,,,,,,✔,✔,,,,,
ศ30249,"การปฏิบัติกลองไทย
สร้างสรรค์ 2",,,,อ.ภูวิศ,1,ทุกกลุ่ม,2,,,,,,,,,,,,,,,,,✔,✔,,,,,
ศ30253,"การปฏิบัติกลองไทย
สร้างสรรค์ 3",,,,อ.ภูวิศ,1,ทุกกลุ่ม,2,,,,,,,,,,,,,,,,,✔,✔,,,,,
ศ30252,การถ่ายภาพเพื่อการโฆษณา,1,2,"ศึกษาพื้นฐานการถ่ายภาพเบื้องต้นในส่วนของเทคนิคกล้องและไฟ การเรียนรู้เรื่องแสงธรรมชาติ หลักการในการผสมแสง และการจัดองค์ประกอบของการถ่ายภาพแฟชั่นและภาพบุคคล 
ผ่านการปฎิบัติในโจทย์ต่างๆ","อ.สาธิต / 
อ.พิมพ์ฬวีร์ / 
อ.กัลยาวีรย์ / 
อ.จิตริณี",1,ทุกกลุ่ม,8,,,,,,,,,,,,,,,,,✔,✔,,,,,
ศ30248,ทฤษฎีดนตรีสากล,1,2,"ศึกษาทฤษฎีดนตรีสากลเบื้องต้น จังหวะ ทำนอง บันไดเสียง การอ่านโน๊ต และเครื่องหมายต่าง ๆ รวมไปถึงประวัติ
ความเป็นมาของดนตรีสากลในมิติของต่างประเทศและในประเทศ ตั้งแต่ยุค Classic ถึงยุค Modern (ปัจจุบัน) ได้รู้จักเครื่องดนตรีแต่ละชนิด รวมไปถึงการพัฒนาทักษะการเล่นเครื่องดนตรีสากลเบื้องต้น  โดยจะได้ความรู้พื้นฐานเพื่อต่อยอดทฤษฎีดนตรีที่สูงขึ้นและพัฒนาทักษะการเล่นเครื่องดนตรีต่อไป","อ.นที / 
อ.มนันท์สิญา / 
อ.ศรัณย์ / 
อ.ชัชกาญจ์",1,ทุกกลุ่ม,8,,,,,,,,,,,,,,,,,✔,✔,,,,,
ศ30254,การตกแต่งลวดลายบนชิ้นงานเซรามิก,1,2,ฝึกทักษะ และสร้างสรรค์ การออกแบบลวดลาย พร้อมลงมือปฏิบัติ เขียนลวดลาย บนกระเบื้อง และภาชนะเซรามิกด้วยตนเอง ซึ่งสามารถนำไปประยุกต์ใช้ในสาขาวิชาอื่น ๆ ได้,อ.สมศักดิ์,1,ทุกกลุ่ม,20,มีค่าใช้จ่ายสำหรับอุปกรณ์ไม่เกิน 500 บาท,,,,,✔,✔,,,,,,,,,,,,,,,,
"กลุ่มสาระการการเรียนรู้สุขศึกษา
และพลศึกษา",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พ33275,"ผลิตภัณฑ์สุขภาพและสิทธิ
ผู้บริโภค",1,2,ศึกษา ค้นคว้า องค์ความรู้ ตลอดจนฝึกปฏิบัติการดูแลสุขภาพด้วยการจัดระเบียบและเสริมสร้างร่างกาย และการจัดกิจกรรมสุขภาพด้วยธรรมชาติบำบัด เพื่อนำมาใช้ปรับปรุงและแก้ไขปัญหาสุขภาพทั้งของตนเอง คนในครอบครัว และบุคคลอื่นในสังคม ตลอดจนตระหนักถึงความสำคัญและเห็นคุณค่าของการนำความรู้ด้านสุขภาพไปใช้ในชีวิตประจำวัน จนมีทัศนคติที่ถูกต้องเกี่ยวกับพฤติกรรมสุขภาพ,อ.จารุุวรรณ,1,ทุกกลุ่ม,30,,,,,,,,,,,,,,,,,✔,✔,,,,,
พ33261,การออกกำลังกายด้วยแรงต้าน,1,2,หลักวิธีการการออกกำลังกายด้วยแรงต้าน เพื่อพัฒนาความทนทานและความแข็งแรงของกล้ามเนื้อ ส่งเสริมให้การเคลื่อนไหวร่างกายในชีวิตประจำมีประสิทธิภาพมากยิ่งขึ้น,อ.ฮานาฟีย์,1,ทุกกลุ่ม,25,,,,✔,✔,,,,,,,,,,,,,,,,,,
พ33233,แบดมินตันเพื่อสุขภาพ,1,2,"เข้าใจกฎ กติกา รูปแบบวิธีการเล่น รวมทั้งคุณค่าของกีฬาแบดมินตัน และสามารถนำกีฬาแบดมินตันไปใช้ในการออกกำลังการเพื่อเสริมสร้างสุขภาพร่างกายในชีวิตประจำวัน 
รวมทั้งร่วมเล่นกับผู้อื่นด้วยความสนุกสนานและมีน้ำใจนักกีฬา",อ.ทินวัฒน์,1,ทุกกลุ่ม,25,,,,✔,✔,,,,,,,,,,,,,,,,,,
พ33276,บาสเกตบอล 3 คนเพื่อการแข่งขัน,1,2,เรียนรู้เกี่ยวกับหลักการ วิธีการในการเล่นกีฬาบาสเกตบอล 3 คน รูปแบบการเคลื่อนที่แบบต่าง ๆ  ทักษะกีฬาจนถึงรูปแบบการเล่นแบบบุคคล แบบทีม  ตลอดจนนำหลักการทางวิทยาศาสตร์ไปใช้ในการออกกำลังการและเล่นกีฬาบาสเกตบอล  3 คน ตามกฎ กติกา กลวิธีการเล่นยอมรับและเห็นคุณค่าของการออกกำลังกายและการเล่นกีฬาบาสเกตบอล 3 คน,อ.ฮานาฟีย์,1,ทุกกลุ่ม,25,,,,,,✔,✔,,,,,,,,,,,,,,,,
พ33238,ว่ายน้ำเพื่อสุขภาพ,1,2,"ความรู้ทั่วไปเกี่ยวกับประวัติความเป็นมา ประโยชน์ของ
การว่ายน้ำ ระเบียบกติกา มารยาท ทักษะการลอยตัว การเคลื่อนไหวในน้ำ การมีทักษะพื้นฐานของการว่ายน้ำ
อย่างถูกต้อง",อ.ดร.ธานินทร์,1,ทุกกลุ่ม,10,,,,,,,,,,,,,,,✔,✔,,,,,,,
พ33260,การเป็นผู้ฝึกสอนฟุตบอล,1,2,"เรียนรู้เกี่ยวกับการเป็นผู้ฝึกสอนฟุตบอล พื้นฐานของการเป็น
ผู้ฝึกสอนฟุตบอลตลอดจนการเป็นผู้ฝึกสอนที่ดี โดยอาศัยทักษะ ความสามารถในการเล่นฟุตบอลที่เคยเรียนรู้มาต่อยอด โดยใช้การฝึกในรูปแบบต่าง ๆ รวมถึงกติกาพื้นฐานของฟุตบอล มีความรู้ความเข้าใจและเห็นคุณค่าของการเป็นผู้ฝึกสอนฟุตบอล และสามารถนำความรู้ไปปฏิบัติและประยุกต์ใช้ในชีวิตประจำวันได้",อ.ทรงพล,1,ทุกกลุ่ม,25,,,,,,✔,✔,,,,,,,,,,,,,,,,
พ33263,นันทนาการเพื่อชีวิต,1,2,เข้าใจเบื้องต้นเกี่ยวกับกิจกรรมนันทนาการ ความหมายและคุณค่าของกิจกรรมนันทนาการ ขอบข่ายของกิจกรรมนันทนาการ  ความสำคัญของกิจกรรมนันทนาการ ความจำเป็นและประโยชน์ของกิจกรรมนันทนาการเพื่อส่งเสริมให้ผู้เรียนสามารถพัฒนาคุณภาพชีวิตให้สามารถดำรงชีวิตอยู่ได้อย่างมีความสุขและยั่งยืน,อ.ทรงพล,1,ทุกกลุ่ม,25,,,,✔,✔,,,,,,,,,,,,,,,,,,
พ33266,เทเบิลเทนนิสสำหรับวัยรุ่น 2,0.5,1,มุ่งเน้นให้นักเรียนได้มีประสบการณ์การแข่งขันกีฬาเทเบิลเทนนิสตามศักยภาพของแต่ละบุคคล เพื่อให้มีความเข้าใจในแนวทางและมีการเสริมสร้างสมรรถภาพทางกายของตนเอง มีคุณธรรมในการแข่งขันทั้งการเป็นผู้เล่นและผู้ชมกีฬาเทเบิลเทนนิสที่ดีและเห็นคุณค่าของกิจกรรมพลศึกษา นำไปประยุกต์ให้เป็นประโยชน์แก่ตนเองและส่วนรวมและนำไปพัฒนาต่อยอดเป็นนักกีฬาได้ เหมาะสำหรับวัยรุ่นที่ชอบความสนุกท้าทาย,อ.ดร.ชญาภัสร์,1,ทุกกลุ่ม,25,,,,,,,,,,,,,✔,,,,,,,,,,
พ33231,ความปลอดภัยในการเล่นกีฬา,0.5,1,"เรียนรู้เกี่ยวกับการตรวจสอบความปลอดภัยของอุปกรณ์และสถานที่เล่นกีฬา ความปลอดภัยในการทำกิจกรรมกลางแจ้ง การป้องกันอุบัติเหตุในงานแข่งขันกีฬา รวมไปถึงเรียนรู้
เกี่ยวกับชนิดและกลไกการบาดเจ็บจากการกีฬา การประเมิน
การบาดเจ็บ",อ.ดร.ชญาภัสร์,1,ทุกกลุ่ม,30,,,,,,,,,,,,,,✔,,,,,,,,,
พ33280,จานร่อน,1,2,"ศึกษาความรู้ทั่วไปเกี่ยวกับกีฬาจานร่อน ระเบียบกติกา มารยาทในการเล่นกีฬาทีม การมีทักษะการ เคลื่อนไหวและปฏิบัติท่าทางได้ถูกต้อง เสิรมสร้างกระบวนการคิด การแก้ปัญหา ขณะเล่นกีฬาและเห็นคุณค่า ของกิจกรรมกีฬา 
การออกกำลังกายจนนำไปใช้ในการออกกำลังกายจนเป็น
วิถีชีวิตที่มีสุขภาพดี",อ.ทินวัฒน์,1,ทุกกลุ่ม,25,,,,,,,,,,,,,,,,,,,✔,✔,,,
พ33249,เซปักตะกร้อเพื่อการแข่งขัน,1,2,"การฝึกทักษะพื้นฐานของกีฬาเซปักตะกร้ออย่างเข้มข้น 
เพื่อให้ผู้เรียนเกิดการพัฒนาในทักษะต่างๆ โดยมีการฝึกแบบเฉพาะตำแหน่ง ได้แก่ ตำแหน่งเสิร์ฟ ตำแหน่งชง และตำแหน่งกระโดดฟาด และนำทักษะดังกล่าวมาใช้ในการแข่งขันทีม 
ด้วยความสนุกสนาน เกิดทัศนคติที่ดีในการเล่นกีฬาเซปักตะกร้อ",อ.ธนวิทย์,1,ทุกกลุ่ม,25,,,,,,✔,✔,,,,,,,,,,,,,,,,
พ33264,โฮลอินวัน,1,2,มุ่งเน้นให้นักเรียนศึกษาความรู้ทั่วไปเกี่ยวกับกีฬากอล์ฟ เรื่องประวัติความเป็นมาของกีฬากอล์ฟ การฝึกปฏิบัติทักษะพื้นฐานกอล์ฟ เรียนรู้วิธีการฝึกซ้อมด้วยตนเอง เพื่อนำไปสู่การฝึกซ้อมไดร์ฟกอล์ฟและการออกรอบจริง แนะนำการชมการแข่งขันกีฬากอล์ฟ นักเรียนได้ออกกำลังกาย ได้รับความสนุกสนานผ่านกิจกรรมกีฬากอล์ฟและนำไปใช้ออกกำลังกายในชีวิตประจำวัน,อ.ฉฏาธร,1,ทุกกลุ่ม,15,,,,,,✔,✔,,,,,,,,,,,,,,,,
พ33246,บาสเกตบอลเพื่อการแข่งขัน ,1,2,เรียนรู้เกี่ยวกับหลักการ วิธีการในการเล่นกีฬาบาสเกตบอล 3 คน รูปแบบการเคลื่อนที่แบบต่าง ๆ  ทักษะกีฬาจนถึงรูปแบบการเล่นแบบบุคคล ทีม ตลอดจนนำหลักการทางวิทยาศาสตร์ไปใช้ในการออกกำลังการและเล่นกีฬาบาสเกตบอล  3 คน ตามกฎ กติกา กลวิธีการเล่นยอมรับและเห็นคุณค่าของการออกกำลังกายและการเล่นกีฬาบาสเกตบอล 3 คน,อ.สุพัฒน์พงศ์,1,ทุกกลุ่ม,25,,,,,,,,,,,,,,,✔,✔,,,,,,,
"กลุ่มสาระการการเรียนรู้ภาษา
ต่างประเทศ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อ33202,การอ่านภาษาอังกฤษ 6,1,2,"เรียนรู้การอ่านผ่านบทความจากหลากหลายหัวข้อ(topic) 
ข่าว กราฟ โฆษณา การ์ตูนเป็นภาษาอังกฤษให้เข้าใจ สามารถตีความ เรียนรู้คำศัพท์ และสามารถเดาความหมายคำศัพท์จากบริบทได้",อ.สัญลักษณ์,1,ทุกกลุ่ม,35,"ไม่รับนักเรียนโครงการ EP เนื่องจากเนื้อหาคล้ายคลึงกับรายวิชา
พื้นฐาน",,,,,,,,,,,✔,,,,,,,,,,,✔
,,,,,อ.พิสันธนีย์,2,ทุกกลุ่ม,35,,,,,,,,,,,,✔,✔,,,,,,,,,,
,,,,,อ.พิสันธนีย์,3,ทุกกลุ่ม,35,,,,,,,,,,,,,,,,,,,✔,✔,,,
อ33238,ปรับพื้นฐานภาษาอังกฤษ 2,0.5,1,เน้นการปรับพื้นฐานความสามารถภาษาอังกฤษสำหรับนักเรียนที่สนใจและต้องการพัฒนาความรู้ความสามารถเกี่ยวกับทักษะภาษาอังกฤษ,อ.สัญลักษณ์,1,ทุกกลุ่ม,35,เฉพาะนักเรียนที่มีเกรดวิชาภาษาอังกฤษในปีการศึกษาก่อนหน้าต่ำกว่า 3 เท่านั้น,,✔,,,,,,,,,,,,,,,,,,,,
,,,,,อ.สัญลักษณ์,2,ทุกกลุ่ม,35,,,,,,,,,,,,,,✔,,,,,,,,,
อ33274,ทักษะอุดมศึกษา 2,0.5,1,ศึกษาและฝึกฝนทักษะภาษาอังกฤษอันเป็นพื้นฐานที่นักเรียนนำไปใช้ในการเตรียมตัวเข้าศึกษาต่อระดับอุดมศึกษา โดยเรียนรู้คำศัพท์ สำนวน ประกอบกับทักษะการฟัง พูด อ่าน และเขียนมาประยุกต์ใช้เตรียมตัวเพื่อเข้าศึกษาระดับอุดมศึกษาได้อย่างมีประสิทธิภาพ ศึกษาเทคนิคในการสมัครเข้ามหาวิทยาลัยรวมทั้งการสัมภาษณ์เพื่อเข้าเรียนในคณะวิชาที่นักเรียนสนใจ การทำข้อสอบชนิดต่างๆ การจดโน้ต การเขียนรายงาน การทำวิจัย การนำเสนอผลงานทางวิชาการได้อย่างถูกต้อง คล่องแคล่ว,อ.ศศิธร,1,ทุกกลุ่ม,35,,,,,,,,,,,,,,✔,,,,,,,,,
อ33207,ภาษาอังกฤษในชีวิตประจำวันเบื้องต้น ,0.5,1,การฝึกทักษะการทำข้อสอบสำหรับ ม.ปลาย ในหลากหลายรูปแบบ เพื่อเตรียมความพร้อมเข้าสู่มหาวิทยาลัย,อ.พิสันธนีย์,1,ทุกกลุ่ม,35,,,,,,,,✔,,,,,,,,,,,,,,,
,,,,,อ.สัญลักษณ์,2,ทุกกลุ่ม,35,,,,,,,,,,,,,,,,,,,,,✔,,
,,,,,อ.สัญลักษณ์,3,ทุกกลุ่ม,35,,,,,,,,,✔,,,,,,,,,,,,,,
จ33252,เตรียมความพร้อม A-Level จีน,0.5,1,"เตรียมความพร้อมในการสอบ A-Level ภาษาจีน สรุปเนื้อหาทุกส่วนตั้งแต่การสนทนา ไวยากรณ์ คำศัพท์ ความรู้พื้นฐานทั่วไปที่ใช้ในการสอบ และการอ่านจับใจความ สำนวนในสถานการณ์ต่าง ๆ การออกเสียง วัฒนธรรมจีน บทอ่าน บทสนทนา และ
การเติมคำหรือประโยค เป็นต้น",อ.ชัญญภัค ,1,ศิลป์,35,,,,,,,,,,,,,,✔,,,,,,,,,
ญ33252,เตรียมความพร้อม A-Level ญี่ปุ่น,1,2,"เตรียมความพร้อมในการสอบ A-Level ภาษาญี่ปุ่น สรุปเนื้อหาทุกส่วนตั้งแต่การสนทนา ไวยากรณ์ คำศัพท์ ความรู้พื้นฐานทั่วไปที่ใช้ในการสอบ และการอ่านจับใจความ สำนวนในสถานการณ์ต่าง ๆ การออกเสียง วัฒนธรรมญี่ปุ่น บทอ่าน 
บทสนทนา และการเติมคำหรือประโยค เป็นต้น",อ.ดร.กวิตา,1,ศิลป์,35,,,,,,,,,,,,,,,,,,,✔,✔,,,
ย33252,"สนุกกับการอ่านเยอรมัน 

(เปลี่ยนเวลาเรียน)",1,2,มุ่งเน้นการพัฒนาทักษะการอ่านภาษาเยอรมันผ่านเรื่องราวและบทความที่น่าสนใจ เหมาะสำหรับผู้เรียนที่มีพื้นฐานภาษาเยอรมันระดับ A2 ขึ้นไป เนื้อหาประกอบด้วยนิทาน เรื่องสั้น บทความ ข่าว และวรรณกรรมง่ายๆ เพื่อเสริมสร้างคลังคำศัพท์ โครงสร้างประโยค การเข้าใจบริบท และการตีความความหมายเชิงลึก ฝึกการอ่านเพื่อจับใจความสำคัญ กลยุทธ์การอ่าน รวมทั้งอภิปรายแลกเปลี่ยนความคิดเห็นเพื่อพัฒนาทักษะการคิดวิเคราะห์และความมั่นใจในการใช้ภาษาเยอรมัน,ผศ.รัตนา,1,ศิลป์,35,,,,,," 
 	
✔
"," 
 	
✔
",,,,,,,,,,,,,,,,
ก33216,ภาษาเกาหลีขั้นสูง 2,1,,สำหรับนักเรียนในทุกกลุ่มการเรียนที่มีพื้นฐานมาแล้วและมีความสนใจในภาษาเกาหลี การจัดการเรียนการสอนเพื่อเตรียมความพร้อมทางด้านทักษะภาษา ด้านวัฒนธรรมและวิชาการเพื่อนักเรียนที่สนใจศึกษาต่อระดับปริญญาตรีในต่างประเทศ การสอบวัดระดับภาษา หรือเพื่อให้ผู้เรียนมีคุณสมบัติเพิ่มเติมในด้านทักษะภาษาต่างประเทศ ที่ 3 หรือภาษาที่ 4 ต่อไป,อ.ฮเยริน,1,ทุกกลุ่ม,35,,,,,,,,,,,,,,,✔,✔,,,,,,,
ฝ33254,ฝรั่งเศสพิชิตข้อสอบ,1,2,ศึกษาเนื้อหาที่ปรากฏในข้อสอบ A-Level ภาษาฝรั่งเศสทุกส่วนโดยสรุป ตั้งแต่การสื่อสารทั่วไปในสถานการณ์ชีวิตประจำวัน การใช้คำศัพท์และสำนวน การใช้ไวยากรณ์พื้นฐาน การอ่าน การเขียน ตลอดจนกลยุทธ์ เทคนิค หลักการวิเคราะห์ข้อคำถามและตัวเลือกในการทำข้อสอบ การตะลุยโจทย์และการวางแผนทำข้อสอบภายในระยะเวลาของการสอบจริง,อ.วิรัชวิชชา,1,ศิลป์,35,,,,,,,,,,,,,✔,,,,,,,,✔,,
ก33203,วัฒนธรรมเกาหลี,1,2,ศึกษาวัฒนธรรมเกาหลีที่ได้รับความนิยมจากทั่วโลก โดยการจัดการเรียนการสอนเน้นการค้นคว้าข้อมูลและแลกเปลี่ยนเรียนรู้ซึ่งกันและกัน เพื่อให้นักเรียนเกิดความเข้าใจมุมมองการให้คุณค่าแบบเกาหลีจากวัฒนธรรมร่วมสมัยมากยิ่งขึ้น,อ.ฮเยริน,1,ทุกกลุ่ม,35,,,,,,,,,,,,,,,,,,,,,,✔,✔
ก33208,ภาษาเกาหลีสำหรับการสอบ TOPIK ระดับ 4,1,2,เตรียมความพร้อมเพื่อสอบวัดระดับ TOPIK ภาษาเกาหลี,อ.ฮเยริน,1,ทุกกลุ่ม,35,,,,,,,,,,,,,,,,,,,✔,✔,,,
ฝ30232,ภาษาฝรั่งเศสเบื้องต้น 2,1,2,สำหรับนักเรียนในทุกกลุ่มการเรียนที่มีความสนใจในภาษาฝรั่งเศส การจัดการเรียนการสอนเพื่อเตรียมความพร้อมทางด้านทักษะภาษา ด้านวัฒนธรรมและวิชาการเพื่อนักเรียนที่สนใจศึกษาต่อระดับปริญญาตรีในต่างประเทศ การสอบวัดระดับภาษา หรือเพื่อให้ผู้เรียนมีคุณสมบัติเพิ่มเติมในด้านทักษะภาษาต่างประเทศที่ 3 หรือภาษาที่ 4 ต่อไป,อ.วิรัชวิชชา,1,ทุกกลุ่ม,10,"ไม่รับนักเรียนที่เรียนศิลป์ 
(ภาษา) ที่เป็นภาษาเดียวกับวิชานี้",,,,,,,,,,,,,,,,✔,✔,,,,,
ฝ30234,ภาษาฝรั่งเศสเบื้องต้น 4,1,2,สำหรับนักเรียนในทุกกลุ่มการเรียนที่มีพื้นฐานมาแล้ว การจัดการเรียนการสอนเพื่อเตรียมความพร้อมทางด้านทักษะภาษา ด้านวัฒนธรรมและวิชาการเพื่อนักเรียนที่สนใจศึกษาต่อระดับปริญญาตรีในต่างประเทศ การสอบวัดระดับภาษา หรือเพื่อให้ผู้เรียนมีคุณสมบัติเพิ่มเติมในด้านทักษะภาษาต่างประเทศที่ 3 หรือภาษาที่ 4 ต่อไป,อ.ณิชาภัทร,1,ทุกกลุ่ม,10,"ไม่รับนักเรียนที่เรียนศิลป์ 
(ภาษา) ที่เป็นภาษาเดียวกับวิชานี้",,,,,,,,,,,,,,,,✔,✔,,,,,
จ30234,ภาษาจีนเบื้องต้น 4,1,2,สำหรับนักเรียนในทุกกลุ่มการเรียนที่มีพื้นฐานมาแล้ว และมีความสนใจในภาษาจีน การจัดการเรียนการสอนเพื่อเตรียมความพร้อมทางด้านทักษะภาษา ด้านวัฒนธรรมและวิชาการเพื่อนักเรียนที่สนใจศึกษาต่อระดับปริญญาตรีในต่างประเทศ การสอบวัดระดับภาษา หรือเพื่อให้ผู้เรียนมีคุณสมบัติเพิ่มเติมในด้านทักษะภาษาต่างประเทศ ที่3 หรือภาษาที่ 4 ต่อไป,อ.ถาน,1,ทุกกลุ่ม,10,"ไม่รับนักเรียนที่เรียนศิลป์ 
(ภาษา) ที่เป็นภาษาเดียวกับวิชานี้",,,,,,,,,,,,,,,,✔,✔,,,,,
ย30232,ภาษาเยอรมันเบื้องต้น 2,1,2,สำหรับนักเรียนในทุกกลุ่มการเรียนที่มีความสนใจในภาษาเยอรมัน การจัดการเรียนการสอนเพื่อเตรียมความพร้อมทางด้านทักษะภาษา ด้านวัฒนธรรมและวิชาการเพื่อนักเรียนที่สนใจศึกษาต่อระดับปริญญาตรีในต่างประเทศ การสอบวัดระดับภาษา หรือเพื่อให้ผู้เรียนมีคุณสมบัติเพิ่มเติมในด้านทักษะภาษาต่างประเทศที่ 3 หรือภาษาที่ 4 ต่อไป,อ.ณัฏฐริญา,1,ทุกกลุ่ม,10,"ไม่รับนักเรียนที่เรียนศิลป์ 
(ภาษา) ที่เป็นภาษาเดียวกับวิชานี้",,,,,,,,,,,,,,,,✔,✔,,,,,
ย30211,"เปิดโลกภาษาเยอรมัน


(เปลี่ยนเวลาเรียน)",1,2,สำหรับนักเรียนในทุกกลุ่มการเรียนที่มีพื้นฐานมาแล้ว และมีความสนใจในภาษาเยอรมัน การจัดการเรียนการสอนเพื่อเตรียมความพร้อมทางด้านทักษะภาษา ด้านวัฒนธรรมและวิชาการเพื่อนักเรียนที่สนใจศึกษาต่อระดับปริญญาตรีในต่างประเทศ การสอบวัดระดับภาษา,ผศ. รัตนา,1,ทุกกลุ่ม,10,"ไม่รับนักเรียนที่เรียนศิลป์ 
(ภาษา) ที่เป็นภาษาเดียวกับวิชานี้",,,,,,,,,✔,✔,,,,,,,,,,,,
ญ30232,ภาษาญี่ปุ่นเบื้องต้น 2,1,2,สำหรับนักเรียนในทุกกลุ่มการเรียนที่มีความสนใจในภาษาญี่ปุ่นการจัดการเรียนการสอนเพื่อเตรียมความพร้อมทางด้านทักษะภาษา ด้านวัฒนธรรมและวิชาการเพื่อนักเรียนที่สนใจศึกษาต่อระดับปริญญาตรีในต่างประเทศ การสอบวัดระดับภาษา หรือเพื่อให้ผู้เรียนมีคุณสมบัติเพิ่มเติมในด้านทักษะภาษาต่างประเทศ,อ.ดร.กวิตา,1,ทุกกลุ่ม,10,"ไม่รับนักเรียนที่เรียนศิลป์ 
(ภาษา) ที่เป็นภาษาเดียวกับวิชานี้",,,,,,,,,,,,,,,,✔,✔,,,,,
ญ30234,ภาษาญี่ปุ่นเบื้องต้น 4,1,2,สำหรับนักเรียนในทุกกลุ่มการเรียนที่มีพื้นฐานมาแล้วและมีความสนใจในภาษาญี่ปุ่น การจัดการเรียนการสอนเพื่อเตรียมความพร้อมทางด้านทักษะภาษา ด้านวัฒนธรรมและวิชาการเพื่อนักเรียนที่สนใจศึกษาต่อระดับปริญญาตรีในต่างประเทศ การสอบวัดระดับภาษา หรือเพื่อให้ผู้เรียนมีคุณสมบัติเพิ่มเติมในด้านทักษะภาษาต่างประเทศ ที่ 3 หรือภาษาที่ 4 ต่อไป,อ.ทาเคชิ,1,ทุกกลุ่ม,10,"ไม่รับนักเรียนที่เรียนศิลป์ 
(ภาษา) ที่เป็นภาษาเดียวกับวิชานี้",,,,,,,,,,,,,,,,✔,✔,,,,,
ก30211,ภาษาเกาหลีคาจา 2,1,2,สำหรับนักเรียนในทุกกลุ่มการเรียนที่มีความสนใจในภาษาเกาหลีเบื้องต้น เพื่อเตรียมความพร้อมทางด้านทักษะภาษา และด้านวัฒนธรรมหรือเพื่อให้ผู้เรียนมีคุณสมบัติเพิ่มเติมในด้านทักษะภาษาต่างประเทศ ที่ 3 หรือภาษาที่ 4 ต่อไป,อ.ฮเยริน,1,ทุกกลุ่ม,11,,,,,,,,,,,,,,,,,✔,✔,,,,,
ร30201,ภาษา (รัสเซีย) พาเพลิน,1,2,"ศึกษาพื้นฐานภาษารัสเซีย เช่น อักษรซีริลลิก คำทักทาย 
บทสนทนาในชีวิตประจำวัน ตัวเลข สี อาหาร รวมไปถึงวัฒนธรรมและประเพณีที่น่าสนใจของชาวรัสเซีย ผ่านกิจกรรมหลากหลาย เช่น เกมส์ บทบาทสมมติ งานศิลปะ ดนตรี และ
สื่อออนไลน์ เหมาะสำหรับนักเรียนที่ไม่มีพื้นฐานภาษารัสเซีย
มาก่อน แต่มีความสนใจเรียนรู้ภาษาในแบบที่ง่ายและสนุก",ผศ.ดร.ชนันพร,1,ทุกกลุ่ม,20,,,,✔,✔,,,,,,,,,,,,,,,,,,
ป30221,"วัฒนธรรมสเปนและลาติน
อเมริกา",1,2,ศึกษาวัฒนธรรมของกลุ่มประเทศผู้ใช้ภาษาสเปน เพื่อเพิ่มพูนความรู้ทางประวัติศาสตร์ ความรู้รอบตัว และวัฒนธรรมต่าง ๆ ผ่านสื่อปัจจุบัน เช่น เพลง กีฬา ภาพยนตร์ ฯลฯ,อ.เบญจมาศ,1,ทุกกลุ่ม,9,,,,,,,,,,,,,,,,,✔,✔,,,,,
ก30206,ปริทรรศน์ภาษาเกาหลี6,1,2,"ฝึกทักษะ การเขียน การอ่าน  การพูด  การฟัง ขั้นต้น เรียนรู้วิธีการเขียนอักษรเกาหลีอย่างถูกต้อง การอ่านประโยคอย่างง่าย ศึกษาการเขียนรูปประโยคและไวยากรณ์ เน้นการใช้ภาษา
อย่างถูกต้องและเหมาะสม เรียนรู้คำศัพท์พื้นฐานที่ใช้ใน
ชีวิตประจำวัน",อ.แพร์ฉายญ์,1,ทุกกลุ่ม,25,,,,,,,,,,,,,,,,,,,,,,✔,✔
ก30202,"เรียนรู้เกาหลีผ่านสื่อสังคมออนไลน์

(รายวิชาเปิดใหม่)",0.5,1,"เรียนรู้ มารยาทในการใช้สื่อสังคมออนไลน์ เรียนรู้ วิถีชีวิต 
การเป็นอยู่ และ ไลฟ์สไตล์ของชาวเกาหลี จากสื่อสังคมออนไลน์ นอกจากนี้ เรียนคำหรือวลีสั้นๆ ที่ขาวเกาหลีใช้
กันในชีวิตประจำวัน",อ.แพร์ฉายญ์,1,ทุกกลุ่ม,25,,,,,,,,,,,,,,,,,,,,,✔,,
